,score
82271,5
83488,1
132835,2
187630,5
158243,5
84069,1
99743,1
144469,5
143717,2
156484,4
98087,5
96109,2
178132,1
116525,5
14739,4
79275,5
140358,2
51520,1
109832,5
169741,1
98950,5
90028,5
141327,2
194867,2
83567,5
135774,5
121042,2
176390,5
54379,2
94970,5
160003,2
37061,5
190266,2
114435,4
65322,5
172441,1
190292,2
152216,1
32432,2
35303,5
81523,5
132842,2
100949,4
112513,2
169626,5
55370,2
172369,4
4860,4
46627,2
127414,4
140910,4
59884,2
85422,5
58460,1
74167,2
9308,5
105443,2
174443,5
112371,5
100661,5
149405,2
84551,2
21967,2
93131,5
93609,2
198182,5
95483,1
95300,1
119725,2
1555,2
12111,2
5216,1
86438,2
175264,2
24813,5
132287,5
57624,2
45057,5
18883,5
144451,5
49589,5
154104,5
2641,2
141309,2
141060,2
13515,2
195860,5
160808,4
118917,4
169582,2
62843,4
99346,5
117214,1
167222,2
173779,5
8607,1
109651,2
80283,5
182908,5
167851,5
5742,5
47043,5
64181,1
182928,1
152299,2
37274,5
54040,4
69605,1
2829,5
173611,5
21963,4
154476,1
196965,5
56505,2
80375,1
87175,2
9428,2
12564,5
149426,5
23409,2
134216,2
69072,4
154111,1
140695,2
87590,2
120497,1
195643,5
129448,5
67090,2
147793,5
39813,5
3459,2
40235,5
115560,1
53929,2
140577,1
101199,4
29959,2
74948,2
128335,1
131149,2
189421,2
105803,1
139734,5
186509,1
121798,1
37579,1
197162,1
105733,5
178669,2
55451,1
19192,5
104665,5
196323,1
43977,5
118367,5
139753,5
168743,1
133287,5
180555,5
175465,4
137756,2
167299,1
170917,5
107240,1
174968,1
1655,1
98535,5
122070,5
77881,4
152339,1
175135,2
10470,5
138233,5
2567,2
129874,5
184594,5
168977,5
24040,2
64811,2
118272,1
177160,5
107804,5
14655,5
195221,2
26093,5
158395,2
42739,5
161871,2
162768,2
182991,5
28676,5
17453,2
97297,2
149851,4
138371,5
15930,2
66627,5
183619,2
5066,2
85741,5
121844,4
130699,4
72011,2
164200,5
136972,1
88083,2
22572,5
79885,5
26593,5
137749,4
103438,2
183413,2
28540,5
86600,2
146854,2
28584,2
80683,5
156240,5
8230,2
87000,2
139328,5
188744,2
62200,5
48115,5
64655,2
70872,2
74581,5
108562,5
121472,5
146303,2
77053,5
45148,1
157172,5
67782,2
74575,1
159996,4
155652,2
143804,1
90918,2
196760,2
38818,5
101017,5
101421,2
24968,2
17098,1
58848,2
98772,5
3023,2
130705,1
39776,1
35504,2
59963,1
188138,5
16069,2
169460,5
185184,2
192742,2
23100,5
29290,2
106304,5
185347,2
175918,4
19362,5
183152,5
98257,1
104187,4
127384,4
1270,5
58853,2
3111,1
142214,1
171675,5
173677,5
112248,2
19410,5
128539,5
369,5
167486,5
25030,5
197518,5
23966,1
186724,2
143746,1
57636,5
58598,2
63248,2
119437,5
154922,1
74223,1
83612,5
21119,5
17581,2
180569,4
180805,2
160548,2
186574,5
79804,5
16666,5
110813,5
177864,4
81838,1
163579,5
147192,1
91019,4
132304,2
178199,2
72453,2
115182,2
84025,5
160439,2
20076,1
172355,2
159026,2
110272,2
53772,2
58081,1
109378,2
163080,2
39293,4
101533,4
162566,5
116070,5
35916,5
96860,2
38967,5
53365,1
21317,4
31430,2
23498,5
96370,2
149447,2
95528,1
153813,5
111388,4
55841,2
193256,2
176540,1
57475,5
141581,2
63723,5
6488,2
1466,5
179778,5
101681,4
186417,2
102527,2
21045,1
167949,2
63071,1
144703,2
5146,2
169093,2
109667,5
59021,1
176870,1
163134,1
93878,1
52803,1
104092,2
29424,2
174553,5
42553,4
73426,2
147267,4
38692,2
57252,4
73376,5
4975,2
81674,5
194540,5
135799,2
117265,4
91248,1
179288,2
137951,2
20362,2
163991,5
107782,5
38115,2
3156,1
130453,1
161374,2
97760,5
3083,2
87104,5
192308,5
129661,2
31978,5
64640,5
4222,4
59342,4
43949,4
174019,5
87483,5
107600,5
87219,2
146397,5
104931,1
193090,2
77306,2
133033,4
22758,2
156485,2
106232,2
34122,2
79048,2
144928,5
19722,5
43896,1
116255,1
179613,4
107795,4
167099,5
143217,1
144702,4
190365,1
184117,1
79390,4
163942,5
48939,1
93220,5
62998,2
61885,5
3941,2
7856,5
65524,5
162557,5
96568,5
104025,5
179784,2
168988,2
42720,5
118807,5
188426,5
89788,5
12233,5
139968,1
9426,2
129468,2
69730,5
152381,5
10541,2
176052,2
17087,5
49539,2
138632,4
109096,5
98130,5
149110,2
126205,2
15430,5
199072,5
73690,2
96779,5
2626,2
122892,5
42470,4
26578,2
113835,1
163128,2
22817,2
104156,1
58927,5
24870,2
35373,5
123907,4
133304,1
83113,2
175291,2
73575,1
33246,5
156531,1
80505,5
64417,2
3197,5
191102,5
134073,2
51698,4
164104,1
63259,2
99216,1
52344,4
13842,2
67942,2
5164,5
55274,2
151119,2
42418,5
106199,2
94118,5
171643,2
27873,2
190707,2
4942,1
195866,5
155448,2
98671,5
70725,1
191977,5
81232,5
50362,5
77225,2
52028,2
96517,5
6758,5
124439,5
35416,2
158220,2
144816,5
21170,2
142916,2
73662,2
181712,5
15053,5
144541,4
8092,2
106786,1
99192,2
144537,2
184608,5
85494,2
167257,5
77155,2
66773,2
178060,2
28611,2
134559,4
163224,2
139108,5
145734,2
173761,2
141829,2
41629,2
68978,4
173447,2
25034,5
167239,5
73019,5
73238,5
185437,1
73031,5
155639,1
34865,5
15829,2
165431,4
175795,2
166205,2
100993,1
181906,5
177920,5
150090,2
116500,2
89556,5
90900,2
29061,5
116936,4
172304,5
155739,5
192199,5
188796,2
129532,2
119262,5
14518,2
172783,5
145224,5
96115,1
131677,4
11842,5
82067,5
70689,2
145128,2
71696,5
169910,2
136826,4
131271,5
187362,2
149185,2
79993,5
12713,5
69241,5
51476,5
32719,1
115128,1
131311,1
154681,2
117456,5
140867,1
16147,2
157645,5
184651,2
107927,1
95587,1
187373,5
17702,5
157207,4
117666,1
134315,2
92310,5
162847,4
161031,5
160048,5
12399,5
69548,1
168689,5
91456,5
80310,4
88547,2
146868,4
88385,2
77970,2
157597,4
38911,2
132832,2
2480,2
58578,4
177497,2
113651,1
89706,2
105622,5
178920,2
19265,2
28358,4
10411,5
7899,1
152148,2
178409,1
23589,5
14524,5
11553,2
139773,2
146062,2
154822,2
166956,2
27387,5
94661,2
134789,5
76731,1
111582,5
54550,2
155273,5
151261,1
65912,4
184730,5
72936,5
63127,5
27629,1
127339,5
42792,2
31017,5
90260,5
77588,2
163947,5
188031,5
168986,5
27803,2
102572,5
144088,5
140458,4
162514,4
149002,5
59234,5
65685,2
29067,5
90004,2
11938,5
128752,5
94974,2
186067,4
9753,5
70196,4
173041,5
179715,1
13733,5
61261,2
127836,1
72392,5
4190,2
109575,2
177232,5
170713,5
152197,2
87783,4
49865,1
189174,1
73468,2
149727,1
111047,2
75880,5
150620,5
154981,2
81949,4
21643,4
166824,1
73281,5
6260,5
150734,4
148671,1
197021,1
52692,1
82624,5
145924,2
70926,1
146091,5
4194,5
29765,2
38390,2
180641,2
29579,5
44413,2
138380,4
109677,1
68637,1
134785,2
165120,2
63131,5
79134,2
111283,2
184327,5
35940,4
120172,2
125561,5
190186,5
155295,5
86466,2
67920,1
60022,5
156396,1
142720,5
173590,5
57835,5
43200,4
22307,2
75786,5
105973,5
178816,5
90368,5
78526,2
143102,2
149701,5
77532,1
70570,2
19036,5
157933,2
54950,5
123919,2
97287,5
38256,2
40380,1
10772,1
166849,4
195531,2
169987,5
85237,5
2728,1
197294,1
47437,1
153069,2
168525,5
25291,1
44957,2
43533,5
124023,2
115131,2
188410,2
44933,2
189326,5
181723,5
10482,5
101567,2
118652,1
32884,1
138932,2
153777,5
36799,2
90235,4
5986,5
76008,4
101697,4
62080,5
18001,5
80381,2
183184,4
60289,4
13107,5
164831,1
102150,2
100185,2
22370,5
163783,2
79590,2
138286,2
39627,2
1957,5
152816,1
93354,5
97825,5
143458,2
162654,1
84055,2
62426,4
110915,5
26568,5
188224,2
135072,2
155131,2
43083,2
136349,5
155296,2
120845,1
128583,5
186526,5
179345,2
78420,2
194109,2
88068,2
113524,1
118467,5
125637,5
138452,1
52545,1
131413,5
128940,1
170934,5
166025,4
171417,5
111140,2
194172,1
198755,1
366,5
150324,2
195095,2
175412,2
86699,2
40479,2
133269,1
140997,5
103304,1
125516,1
179073,2
84432,2
192302,2
109468,2
95465,5
180401,1
120965,4
32956,1
183861,2
195194,4
182586,1
161498,2
161380,2
73760,1
36058,5
72433,4
31927,5
108045,4
39437,1
130527,2
54180,1
83964,5
77489,2
55624,1
64872,5
81904,1
65390,5
181609,1
172070,5
87044,1
198030,2
83333,5
56393,1
171818,2
157465,5
29748,4
73110,2
53707,2
187734,5
48881,5
14499,2
74301,5
58749,1
67986,2
195849,5
22440,2
87425,5
27098,5
46911,2
40784,2
35514,5
63568,5
129133,1
49743,1
135324,2
157824,2
160859,5
44572,1
27723,1
16509,5
102305,5
11066,5
116428,5
77830,5
30974,2
66370,2
9828,1
42310,2
38209,5
7718,2
168375,2
75274,2
176276,5
96131,1
113132,5
50091,2
1033,2
170331,4
117990,4
162011,5
68354,5
63312,5
139913,4
19475,2
75785,5
9564,4
143753,5
12080,5
101732,5
124498,2
98623,5
114016,5
124970,2
37760,1
56020,2
100088,2
81908,2
16521,5
49724,5
149430,2
167342,5
116821,2
18796,2
81649,5
320,2
74776,2
172385,2
56524,5
38462,4
165434,5
154853,4
16655,5
100478,5
94259,2
41708,2
339,5
130234,1
86719,5
193578,1
48324,1
18332,2
90252,1
107629,5
157260,2
100865,4
127802,5
144839,5
176369,5
110128,1
43212,5
86568,4
81234,5
109815,2
139535,5
34903,4
170768,1
132137,5
33939,2
81062,5
9896,5
190991,5
90601,1
22862,1
92535,5
160083,1
136313,5
189282,1
166877,1
194830,1
25508,1
104874,5
46298,5
169382,1
149041,5
36187,1
2430,2
101795,5
103723,5
58593,5
44034,4
185779,5
3892,5
6202,2
20070,1
192567,5
163188,2
132222,1
141173,5
190928,1
188479,2
196996,5
17082,1
152868,5
36685,2
108476,2
116922,1
126503,2
9506,4
195151,5
26445,5
29455,1
185866,2
42372,1
81615,2
70243,2
139880,2
19025,5
31207,1
124844,1
34837,2
39456,2
172794,4
93329,5
56407,5
187684,2
89268,5
122583,2
6895,5
114173,4
194537,5
176196,5
15292,2
1443,1
144904,2
186852,5
176209,5
184567,5
2675,5
104915,5
14828,5
108117,2
81428,5
198719,2
135737,5
196419,5
154615,2
187815,4
82429,5
147124,5
46899,5
40161,2
93337,5
88834,4
144474,1
5294,5
782,1
102644,1
63408,4
58077,5
64198,5
150673,4
110190,5
139621,2
127824,4
6252,5
131244,5
109538,2
26979,5
76714,4
61211,5
154395,2
124417,2
3529,5
37854,1
104270,4
116305,5
41526,2
174119,5
21425,2
159130,2
174934,5
142080,2
89287,1
145058,4
177267,2
107949,2
161717,2
61233,5
55639,1
22035,5
129813,5
196373,2
28971,1
158605,5
164817,2
91034,5
172812,5
18169,5
92297,1
98518,5
51143,2
168711,5
79201,2
30737,1
30493,4
86286,1
183621,1
104593,5
39142,1
91354,5
189135,5
154733,1
163470,5
81831,4
105023,5
28147,5
8405,4
111917,5
147744,1
101638,5
107751,5
188170,5
176070,5
188714,2
183259,1
198917,2
50182,2
168154,5
72229,5
104064,4
126853,4
70915,5
15673,4
18538,5
173191,2
198793,5
99406,2
105807,5
84724,5
165184,1
195584,5
168519,5
182126,5
61207,2
69469,5
12903,2
72153,1
135874,1
74151,5
49869,5
163736,2
196581,5
90866,1
131780,5
2607,5
134468,1
165355,5
87137,1
18027,1
189136,5
13564,1
72360,5
165862,5
42402,5
125197,5
80011,5
53601,2
28828,5
194891,5
89831,1
195711,5
133279,4
190714,2
47484,5
45776,2
130337,2
46959,2
157547,5
29215,5
73996,2
187846,5
36264,2
27099,2
119315,4
177205,1
29041,5
164172,5
15503,2
29678,4
45101,5
27960,1
38779,2
96252,1
185096,1
169624,5
134761,2
68605,1
88929,1
25361,5
125916,2
173408,5
78790,2
85106,5
68160,5
58957,1
199014,1
90679,5
57571,5
195969,2
29885,1
131274,1
47273,4
147573,1
77720,5
15257,2
198791,5
11135,2
56791,2
98370,5
40940,2
20323,5
188097,5
18304,5
88485,2
176704,5
131867,2
11224,5
112361,2
173370,5
90273,5
47842,2
49778,5
104057,5
149587,4
70811,5
197995,5
120425,5
85191,1
143897,2
154867,5
1626,5
76062,1
12137,5
97907,2
37469,2
156902,2
25047,5
157546,2
70616,5
162865,2
74184,2
73880,2
164066,5
147117,5
20690,2
42118,1
67021,5
175084,5
107742,2
95405,2
193484,2
9951,4
42057,5
49435,5
176905,5
94739,1
7851,1
174953,2
141856,2
89908,4
63286,2
16131,2
131705,5
9891,1
166078,4
187812,5
36476,5
99129,2
170489,1
43955,5
98301,1
131831,5
9147,5
182495,2
120986,1
142992,5
130681,5
175057,5
148703,4
99791,2
159754,1
32039,5
88980,2
6870,2
41163,5
141024,5
81187,1
87289,1
172850,5
42973,2
129073,5
27996,1
169170,2
82240,2
12299,2
66611,2
100012,5
6189,4
49919,2
68379,1
180676,5
168171,5
115556,5
169128,2
190047,1
33508,5
6112,1
156031,5
80898,5
70540,2
80857,4
188054,2
22998,5
96617,5
162975,1
69039,2
12113,4
4082,1
90448,2
949,1
29357,5
133882,5
128754,4
178323,2
80137,5
138237,5
80093,5
150919,2
61280,2
96747,5
18286,5
32960,5
17126,1
144658,4
91217,1
111717,5
82562,4
35111,5
31513,5
55893,1
197763,4
35214,2
91178,2
180907,2
198341,4
171104,5
97095,1
156997,2
128296,5
49116,4
93000,5
351,4
138107,5
182370,5
166059,1
155498,2
159576,5
150526,2
15935,5
91538,5
124574,5
88344,5
45368,1
41395,2
188521,2
157955,1
155650,2
194164,5
162422,5
165576,4
67524,5
128282,1
108260,5
133750,1
122843,2
132361,1
56697,2
171179,5
18974,4
17506,5
119124,5
10790,5
162961,1
70841,2
117471,4
75709,2
123066,5
124848,2
133454,1
82970,2
105065,2
48546,5
127244,5
162859,1
192067,5
14643,2
43726,5
53375,2
113708,5
108629,5
55247,1
148753,2
130523,4
7622,1
182330,5
65697,2
91356,4
11603,2
138354,2
22069,2
20556,5
166700,2
132385,4
89640,1
49266,2
6328,5
56879,4
77958,5
119204,4
94481,5
161700,2
164049,2
32265,2
105540,2
15803,1
159654,2
79702,5
23185,2
161255,2
44560,2
136913,5
10807,5
47637,5
121185,2
38639,1
43203,2
160384,5
61667,1
56041,5
75986,5
175954,2
63003,2
122659,5
165724,4
55501,2
131383,5
87870,5
65084,1
17778,5
139788,2
80263,5
128323,5
1281,2
56364,5
127602,2
193953,2
103194,5
194404,4
173706,5
83168,4
26008,5
35926,5
10616,2
183176,2
30678,2
30656,2
64751,5
51433,5
6265,2
28587,5
82187,2
38862,4
43967,2
65144,5
80989,5
135453,5
39928,1
5618,1
98320,2
183727,1
128172,1
8185,2
18997,5
53224,1
153001,2
88845,4
107583,1
68799,5
29546,1
42651,5
49624,2
131672,2
161571,2
23233,1
182369,2
87717,1
160742,4
95768,2
26738,2
191095,2
161018,5
94047,1
39436,2
67204,5
55513,2
45273,1
59347,5
82398,2
191392,2
158140,2
24381,4
45178,5
72219,1
55318,2
145020,5
169954,1
4421,2
146639,5
114758,2
70155,2
125223,2
171088,5
196838,5
17768,2
178397,5
120564,2
96583,1
95882,2
169856,5
122908,5
32056,1
103097,5
177256,4
179919,2
5067,2
198247,2
46489,2
12973,1
110440,4
70625,5
54839,1
65122,1
148205,2
56957,2
194351,5
32260,2
139090,4
111518,4
23158,2
72197,2
39315,2
90075,5
154486,1
165009,2
53639,5
102841,5
192865,4
65463,2
89327,5
56384,2
43737,5
62370,5
120466,2
73850,2
129715,4
83801,1
75397,2
37630,2
179439,1
195903,1
27309,5
27181,5
197874,5
94531,4
86387,5
106245,5
49363,2
141396,2
62382,5
138921,5
11996,2
39374,5
28499,5
134086,2
11621,2
76472,5
10147,5
139610,2
179007,1
3331,1
127406,4
55221,5
29753,2
83263,1
70816,5
30999,1
138857,5
10429,5
133970,1
29243,1
197517,1
97683,5
189145,5
39831,2
61417,1
20735,5
26173,1
146588,5
66510,5
122688,1
21433,2
49351,1
115731,2
53133,5
93961,5
142910,2
4356,5
112144,1
180933,5
113829,2
174502,2
185748,5
78996,5
44863,2
2093,2
57780,1
27379,4
123195,2
106161,2
32826,5
190303,5
114052,1
171505,1
152039,2
137159,5
44383,2
45753,5
141520,1
138236,4
196319,2
60319,5
160345,1
104404,4
80504,5
179601,5
157671,5
193272,4
109494,2
173449,5
124282,1
86273,5
23360,2
136458,2
149195,1
54107,5
123660,2
74621,5
41435,5
104130,5
44798,1
106390,2
9924,1
25225,1
165198,5
89089,4
138381,2
172833,5
113785,5
155067,2
99865,2
154468,5
34367,5
7466,4
103510,5
149438,2
151681,5
155728,5
185527,2
76899,5
190152,4
28750,5
160669,4
117822,4
166874,2
87480,4
198812,5
144375,2
117098,5
169076,1
168959,5
185448,5
137121,5
125965,4
197206,1
84387,1
63663,5
149598,1
139448,1
181988,2
125030,5
162621,5
102254,1
149054,1
185121,5
108411,2
169865,5
71492,2
64513,4
73757,5
143845,2
111877,1
3810,4
107879,5
8423,2
123090,5
45579,5
112795,2
149544,5
142198,5
83167,5
101664,5
79793,2
172653,2
55854,1
169213,2
64213,5
181750,1
86074,2
180627,2
115409,5
184799,5
71277,2
189637,2
190205,2
102853,2
3500,5
128370,5
50803,2
173725,2
114048,5
58889,1
89070,2
125991,5
66889,2
40337,5
118504,5
163781,2
96385,2
74397,1
60340,2
76421,5
165152,2
84513,5
192803,5
93606,5
111554,5
148197,5
36154,5
27965,2
134862,4
119675,4
11149,2
144851,1
6455,1
134303,4
10548,1
97719,5
165850,5
195094,2
159302,5
115877,5
163670,1
135892,2
25547,4
105680,2
2519,4
73852,5
123874,1
84596,5
176712,2
119927,5
15616,5
71240,5
146889,5
51918,5
153870,5
19297,2
113056,5
16081,2
15617,2
34572,4
21990,2
76069,2
149546,2
125700,2
16769,5
69923,5
167940,5
129686,5
180323,4
9073,2
19711,5
20829,2
52153,5
84717,5
151107,2
119556,1
54623,5
160989,5
107000,5
127265,2
42122,1
106452,4
111590,2
105705,5
43879,1
23806,2
121329,1
19524,1
154701,5
127073,2
170447,2
142885,2
45769,2
17365,4
89741,2
61571,2
99801,2
53568,5
93093,5
90221,5
36292,2
52590,1
117737,5
195697,2
62967,2
161940,1
150862,5
134410,4
162064,2
122083,5
92986,5
111410,5
38541,5
23918,2
93863,5
94302,5
79447,2
148210,1
130487,5
132598,4
96916,4
152012,2
169553,5
11663,2
59102,5
6234,1
162782,2
99284,5
9377,4
167532,2
188965,5
80874,5
175343,2
151355,1
164296,5
131079,1
95488,5
54073,1
19112,5
167946,1
77605,2
51044,5
176038,5
149427,2
14008,5
144588,5
83335,4
6238,1
56788,1
166360,1
46639,5
36645,2
35199,5
89443,5
35492,4
32242,2
63638,5
150730,1
168782,5
94087,1
24378,2
132040,2
189362,2
144203,5
186680,5
178210,5
182772,5
93597,5
163235,5
156024,5
25581,5
95433,2
32110,2
104755,2
18825,5
192095,5
131587,1
78728,1
15697,5
52158,2
17904,2
52614,5
157460,5
114584,5
97882,2
193591,2
90312,4
67482,2
67179,2
132610,1
33156,5
4242,2
25526,2
143757,2
160219,5
192081,2
131992,1
67286,5
99945,5
74412,5
155287,5
94260,5
55514,2
102182,5
78800,2
118935,5
30305,2
3128,2
133870,4
141053,4
136630,2
42962,5
93197,1
64546,2
123369,4
132282,1
109828,5
94744,5
151371,5
126561,5
56797,2
88762,2
16431,5
47755,5
69654,5
188481,5
129410,1
54164,1
54549,5
184541,4
136525,1
35678,5
31563,2
73072,1
195974,1
68400,5
132972,1
19116,1
60220,4
193982,5
54201,4
112821,5
98913,2
128970,5
35877,5
34383,2
198444,4
197797,1
68998,5
100610,5
179501,4
46123,2
112091,4
51495,1
127390,1
187398,2
191543,1
111413,1
176924,5
27921,1
34373,1
17511,2
60528,1
102910,2
185413,5
18911,4
165293,4
126749,5
143791,1
184590,5
63307,5
4537,2
126088,5
110488,1
62933,5
116778,2
47197,4
23829,1
126479,2
99248,5
38859,2
186245,2
99336,2
135541,5
54640,4
103931,5
170212,2
77596,2
105823,5
132357,5
100769,1
120647,2
95518,5
97337,2
37541,1
13659,4
60470,2
89230,2
114302,2
85030,5
52617,4
37909,2
51535,4
136499,2
20990,5
182486,5
72761,5
161587,1
61558,2
83391,5
5252,1
28717,5
1813,1
62288,2
60908,2
180787,5
48599,5
120292,2
124500,5
7169,5
55682,1
84957,5
177514,5
42373,5
5889,2
184724,2
31048,5
84471,5
198300,5
84521,5
110953,1
63420,2
180393,4
16203,1
149781,2
143007,5
86264,1
18706,1
95901,5
164555,2
30374,5
52023,5
165651,5
156836,5
132823,2
12865,1
159961,2
54394,1
143943,2
132165,5
149361,1
27171,2
111430,2
154439,2
148260,2
85910,2
77546,5
47511,1
183729,5
140233,5
100127,2
166896,5
21944,4
139861,5
142996,5
118363,5
16663,2
167761,1
81397,5
59133,2
6427,1
169547,4
64378,4
21889,1
148714,1
50095,5
188824,2
126006,4
154613,2
20121,5
176179,2
80108,5
78897,1
143844,5
91336,5
129262,1
90882,4
20595,2
103828,2
56234,1
84557,2
154884,2
81359,2
112366,5
99460,5
18191,4
115303,5
143119,1
130869,5
10614,5
148054,5
74468,5
159931,2
182142,2
115919,2
28963,5
142954,5
128356,2
112816,4
61620,5
2295,1
82608,5
98029,2
61098,5
103647,2
138891,1
81346,2
10756,5
34068,5
76409,5
88991,5
107117,4
170698,2
111757,5
158252,1
127345,2
177657,5
67388,2
155603,5
56250,4
111217,1
197957,4
6047,2
18137,2
37444,2
143439,1
42076,5
31579,1
184261,4
90455,5
193821,5
111637,5
89987,2
5621,1
178542,5
177824,2
18240,5
105180,5
86981,5
56618,4
64663,1
50788,4
188769,2
140857,5
133290,2
62031,1
107590,1
77502,2
92494,2
188277,5
32241,2
31160,2
142852,5
96210,5
187210,1
112474,5
157232,5
105764,2
61040,2
101378,4
110794,2
98971,2
64738,5
103285,5
108388,2
19763,2
191550,5
155215,2
59701,5
197700,4
147662,5
172063,1
56547,4
95520,5
54737,4
54150,5
129148,1
101072,5
88872,5
9879,5
114366,5
164963,1
181466,2
162945,5
89111,2
139615,1
137722,1
59587,5
115461,5
57381,5
112470,5
22860,4
110724,5
26188,1
44063,5
128727,5
95112,1
158992,5
15238,1
70727,5
88523,2
62255,2
146696,5
138086,4
111993,1
105586,5
188293,5
164509,5
90809,1
98627,5
50730,5
115295,5
14888,5
177467,5
112112,5
40517,2
44229,5
35738,5
50856,5
194409,2
55488,2
70936,5
173340,4
95685,4
52205,5
72432,5
146578,2
30318,2
49078,2
43632,5
192485,5
95420,5
142377,2
124047,2
191250,5
171644,5
168059,2
127221,2
196829,2
167932,2
51454,5
55546,5
67161,5
103947,2
169185,5
99150,5
152644,5
174877,2
89941,2
86001,1
101325,2
142023,5
181276,5
34875,4
24377,2
47566,4
161170,5
52679,1
102376,1
89466,5
4711,2
40720,2
177838,5
65836,5
80728,2
135519,5
48919,5
172307,2
12603,1
197464,5
186452,4
67612,5
52891,5
24359,1
30274,4
85705,5
168247,2
51838,5
173691,5
11075,5
152757,2
60099,5
28608,2
48004,5
103225,5
185009,2
116270,5
86299,2
164120,5
2656,2
90118,5
101784,5
29950,2
27885,2
166949,5
49872,1
82213,5
13784,5
131334,2
125655,2
195413,4
167416,1
170985,2
164902,2
166132,5
62890,1
127651,5
188895,5
242,1
13296,5
2931,2
129041,5
40055,1
63376,5
157772,2
84096,4
187765,5
120737,5
3024,5
172077,2
100479,5
117385,1
163788,2
151004,5
198382,5
24112,5
198650,4
41209,5
16474,2
66114,5
154921,2
77918,5
17858,5
114086,2
19242,1
157140,2
197621,2
26549,5
197039,1
193763,5
85600,5
160767,4
63999,5
188196,1
65628,5
95717,4
73565,5
143138,5
163267,5
149322,1
192251,1
177333,1
8519,2
80153,1
72652,4
37583,4
10712,5
76020,1
57436,1
103465,5
53301,4
117472,2
25955,2
160755,2
120244,4
79566,1
69947,5
113314,1
65754,1
80172,2
77664,2
163895,5
175934,4
118928,5
182753,2
56276,5
193417,5
104006,2
146203,2
136073,1
114461,4
120714,5
5759,5
114071,5
61462,1
157506,5
86590,1
3357,4
23751,5
97713,1
3728,2
154353,2
12524,1
46653,2
120402,1
80174,2
80184,5
28734,5
142146,5
91068,5
175125,1
142620,2
60487,1
94533,5
163754,2
129519,5
12983,4
109249,5
30121,2
107438,2
54269,4
113948,2
10197,2
191663,5
175599,1
192008,5
172582,5
34538,1
108995,5
71846,5
186048,5
28630,2
77806,5
35811,1
165239,5
59820,5
93043,5
149282,1
141598,2
56843,2
192981,2
86972,5
193523,5
32818,4
192930,2
189017,5
124833,2
136220,4
168513,4
8769,4
30502,2
161581,1
20010,5
117646,5
102981,5
47094,4
40171,1
104289,4
63654,5
19481,1
55331,5
144955,5
171143,5
921,5
130665,1
148349,2
59108,2
27922,5
198963,5
51023,5
156821,2
2414,5
89081,5
158446,5
106288,5
61579,2
152739,2
79799,5
8549,5
108916,2
97081,2
168269,2
76882,5
114345,2
172881,1
167598,2
161062,5
49684,2
136090,4
2427,4
183577,5
154794,1
166797,4
153488,2
44969,2
63073,2
13788,5
148572,2
15204,5
161863,5
85951,1
102214,2
78845,2
110697,5
70809,5
79478,2
159156,1
161472,5
150968,2
75758,1
170244,5
148452,1
169655,2
139637,2
46261,2
162690,1
166930,4
72048,2
13912,1
36366,5
137119,4
190134,2
89222,5
85897,2
39892,2
67242,1
64940,5
21959,2
15999,5
36417,5
133342,5
86468,2
51440,5
93839,5
19283,5
59855,2
171490,1
30243,2
115320,1
76267,1
165341,4
147186,5
48319,1
147425,5
78631,2
173276,5
2092,4
21580,2
166985,2
109797,5
193897,4
159038,5
170039,2
26742,5
102171,1
66422,2
99099,2
140864,5
90286,2
8131,2
199077,5
190097,1
171472,5
78320,1
98427,4
73657,5
174838,5
53872,1
136443,1
20966,2
39202,1
108282,5
170059,5
64291,1
161562,2
95618,4
100648,4
130026,4
119843,1
4415,2
195965,2
71860,1
56667,4
178267,1
156638,1
128328,2
80963,5
56475,1
165115,5
157848,4
18382,2
170824,5
187422,5
13575,5
100571,1
35334,5
29744,5
139873,4
78154,1
74863,5
145284,5
128437,5
3186,5
148297,2
82307,5
75161,1
113997,5
115613,1
90086,4
89381,4
95095,4
6839,5
164286,5
124208,2
4580,5
83126,2
181184,5
23260,5
134517,4
81120,2
101377,1
26796,1
166356,1
160619,5
191088,5
1432,2
164536,1
120854,5
73225,1
28624,2
156453,2
37745,5
8217,2
107674,5
130267,2
30205,2
39939,2
9996,1
181846,5
75120,5
55819,4
97301,2
3642,1
178465,2
101757,1
25628,5
166138,2
128766,4
194516,2
166207,5
192034,2
123631,1
90751,2
101242,2
62266,2
167075,1
35681,2
109821,5
65729,2
127007,5
96050,5
100756,1
95459,2
95479,2
84827,2
34502,5
184964,2
17601,2
49816,5
54772,1
193430,2
91701,4
22322,4
57821,5
1088,5
100425,1
37455,4
19349,1
3518,2
50976,5
43878,1
15033,1
118106,2
40096,2
138725,5
67537,5
196141,5
17834,1
178082,5
93823,1
90556,2
194730,1
39746,2
172422,5
62084,2
181018,2
156615,1
70823,5
138578,5
178784,5
2989,2
16957,5
33829,2
3403,2
110299,2
127343,2
107150,1
46728,2
13814,2
172414,1
39136,5
109175,5
59051,2
180242,1
197752,1
27276,5
38343,2
68865,2
180714,4
27895,1
162839,1
162019,5
161114,2
198385,5
132575,4
156508,5
170105,1
194144,5
196469,2
73105,5
108348,2
110286,1
161084,2
151111,1
9900,4
57812,4
87081,5
110086,5
24935,2
130943,1
79000,2
198164,5
32912,2
67627,4
40081,5
2194,2
179682,5
196396,4
33013,5
5433,5
97294,5
