,label
92645,1
34417,0
154176,1
189401,1
64998,1
60868,0
1017,1
112450,1
151584,0
84366,1
1534,1
35699,0
142426,0
76653,0
178713,1
122952,0
185358,0
136178,1
84403,0
23940,0
108135,0
83712,1
40654,1
188311,0
196638,0
193326,1
174340,1
198136,0
151585,1
174575,0
160867,0
70253,1
168791,1
134963,1
50735,0
42969,1
103455,1
45506,0
31191,0
135904,1
80930,1
83660,0
177968,1
158512,1
142488,0
197393,1
138418,0
153543,1
99649,0
173193,0
12780,0
153676,1
88502,0
172778,0
134059,0
137026,0
188247,1
37206,1
148599,1
148949,1
7629,1
155736,1
141706,0
15533,0
25382,1
23506,0
162592,1
188241,0
144219,1
120513,0
86156,1
143869,0
177099,1
33564,1
15897,1
110643,0
65334,0
62883,0
195996,1
16353,1
137772,1
138809,0
191506,0
175214,1
142213,1
125133,0
155546,0
3559,1
118959,1
181231,0
42619,0
174108,0
165092,0
99864,0
2192,1
186616,1
49308,0
115375,0
191499,0
88194,0
130559,0
137719,0
127082,0
71097,0
146038,0
130411,0
80921,0
152309,1
34900,1
110300,1
1110,0
99899,0
109612,1
138888,0
23525,0
58535,1
84002,1
159078,0
59646,1
117365,1
40178,0
189545,1
7566,1
168039,1
163413,1
67182,1
17619,1
44944,1
33423,0
105679,1
65612,1
25587,1
115775,0
115948,0
72220,0
55113,1
188133,1
27360,0
41671,0
83364,0
62018,0
17125,1
178424,0
96677,0
179788,1
34943,1
2911,0
69655,1
9453,0
176226,0
125628,0
99184,1
52412,1
155549,1
170245,0
148528,1
17660,0
64195,1
35883,1
178426,0
124589,0
20760,1
122760,1
147931,0
60974,1
72086,1
91105,0
25201,0
152881,0
167149,0
136707,1
127253,1
53146,0
57361,0
31165,0
124370,0
127142,1
50330,0
39725,0
23021,0
98533,0
187305,1
159787,1
140186,0
12657,0
56606,1
130459,1
151733,1
116955,0
74891,0
71873,0
179358,1
1368,1
197450,1
73624,1
185973,1
171316,1
145878,1
103029,1
110965,0
24245,1
35078,1
133094,0
114734,0
101298,1
12664,0
142016,1
101518,0
41406,1
53837,0
70987,1
154865,1
27552,1
26779,0
33742,1
18881,1
106299,1
39963,1
131088,0
179850,1
48584,1
158295,1
49080,1
116154,0
174565,1
33263,0
22190,0
195109,0
97183,1
43242,0
184814,0
184047,0
123564,0
75948,1
140003,1
101524,1
42300,1
82599,1
120169,0
125675,1
125178,1
123021,0
182,1
24688,1
7067,1
155111,0
163995,1
149201,0
190612,1
68071,0
143076,1
121048,0
164642,0
76887,1
179699,0
43899,1
29568,1
87913,1
171107,0
5251,0
156802,1
176869,0
32119,1
82661,0
104606,1
197932,0
39272,1
106287,0
93189,0
98788,0
145134,1
16935,1
60697,0
87682,0
118433,0
12379,0
141724,0
46137,0
107412,0
131509,0
93696,0
95838,0
5436,1
98337,1
69335,0
84634,0
116329,1
82782,0
22979,0
161528,1
27241,1
169402,1
118956,1
74813,0
77174,1
164910,1
105880,0
18824,1
65991,0
123064,0
156839,0
22336,0
121149,1
78264,0
191571,1
150208,1
140859,1
52500,1
152059,1
70433,1
11766,1
193264,0
157887,0
182905,1
162879,1
95849,0
3784,1
26367,1
107810,0
26619,0
42186,1
136920,1
109908,1
68555,0
165598,1
172323,0
76154,0
32348,1
12878,0
97079,1
144825,1
161295,0
116046,0
27972,1
141997,0
68325,1
40960,0
73964,1
105976,0
128412,0
92883,1
10783,1
160743,1
184253,0
22876,1
128679,0
74829,1
31867,1
117410,1
5221,0
141830,0
70329,1
158637,0
186594,0
42481,0
15982,0
64721,1
191046,0
186437,1
152303,0
187361,0
174799,0
82333,1
163559,1
95197,0
3243,1
183832,1
98997,0
26009,0
71513,0
54243,0
45755,1
35555,0
100926,1
182115,0
140783,1
22087,1
190398,0
185762,0
151774,0
7185,0
56079,1
15008,1
93611,0
114226,1
116858,1
10798,1
169052,0
46076,1
159662,0
178305,1
196563,0
120119,0
8939,1
26467,1
2723,0
67126,1
47079,0
123823,0
156048,0
63231,0
23061,0
179800,1
120519,0
93441,0
161982,1
85015,1
111939,0
13105,0
160006,0
147181,0
66559,0
159652,0
134958,0
169070,0
135118,0
36772,0
62183,0
135865,1
120305,0
62904,1
164291,1
97101,1
124187,0
106943,0
61759,0
97497,1
89447,0
113672,1
94021,1
184023,0
3396,0
107294,1
42391,1
112766,1
142285,1
39872,0
179175,0
169331,1
171948,0
28855,0
106034,1
10012,0
182091,1
111540,0
28987,1
19423,0
130677,0
129084,1
26239,1
142740,0
29124,1
129134,0
151558,1
110849,1
12516,1
133293,1
93547,1
35391,1
42395,1
30583,1
11985,0
27540,1
68301,0
28364,1
27292,0
20028,1
171402,0
51145,1
18098,1
51615,0
175369,1
176025,1
130378,1
113211,1
169963,1
71225,1
69789,0
4929,1
68104,1
119129,0
19250,0
138269,0
76761,1
3022,1
177546,1
16371,0
60935,1
47992,1
158742,0
40822,1
96991,1
63760,1
44079,0
138248,1
102148,1
27937,0
155944,0
148524,0
133157,1
185531,0
74005,1
144638,1
17729,1
100709,0
117755,0
8767,1
114681,0
139760,0
136244,0
20049,1
166507,0
12729,1
16900,1
45474,0
121566,1
94969,1
86675,1
75535,1
196077,1
80927,1
23629,0
150824,1
9025,1
53191,1
92158,0
175164,0
101558,1
33615,1
172724,1
45606,1
10501,1
88045,1
164332,0
46755,1
31398,0
79141,0
149443,0
179783,1
73217,0
60836,0
112205,1
130184,0
143143,1
94404,1
36669,0
43470,0
44829,0
155456,1
72466,0
72570,1
7044,1
5289,0
180267,1
173217,0
151259,1
87195,0
91723,0
179971,1
5231,1
72384,0
101744,1
43706,1
78760,0
194767,1
33524,0
119292,1
23616,1
98482,0
26259,0
170296,0
20941,0
149733,1
15383,1
103889,1
52393,0
132573,1
131284,1
155940,1
169314,0
146838,1
66782,0
176992,0
25167,1
109459,0
132589,1
91094,0
3970,1
136844,1
10082,0
27364,1
167796,0
152807,1
179903,0
13804,0
175234,0
129151,1
65074,0
174289,0
195544,0
180825,0
92916,0
175167,0
68675,1
137438,0
150106,1
118835,0
40078,1
99133,1
106639,0
45247,0
152994,0
20742,1
172013,0
31768,0
184820,0
137220,0
164881,0
107486,0
89646,0
2111,0
59597,1
72069,1
43112,1
157176,0
131074,0
3863,1
29062,1
87953,1
65640,1
106850,0
108866,1
99943,1
33484,1
51744,1
63953,0
52978,1
32758,0
40868,1
172847,1
94942,0
152663,0
21882,1
83115,1
57031,0
89302,0
188190,0
80354,1
121738,0
141774,0
179457,1
65626,0
104415,0
175044,1
124962,0
41950,0
197910,1
2654,0
117331,0
103381,1
30814,1
40529,1
6683,1
100565,0
526,1
49212,1
38272,1
44938,1
151848,1
155662,0
106118,1
166812,0
51859,1
59506,0
52121,1
52914,1
74431,1
6880,0
170973,0
138532,1
8807,0
19005,0
54509,0
182672,0
60899,0
52532,1
7197,1
48282,1
191638,0
147044,1
66353,0
84872,1
189127,1
61118,1
64149,0
4333,0
1293,1
147080,1
108949,1
134959,1
95788,0
176518,0
127949,0
34115,0
172888,0
130865,0
126234,1
95800,1
150775,1
198107,1
187264,0
29707,0
168719,0
195081,1
35395,1
58296,0
180065,0
34768,0
180449,0
181556,0
110495,0
147250,1
110442,0
3995,1
13720,1
103798,1
134918,0
141884,1
22673,1
48577,1
133932,0
163894,0
169788,1
115102,1
191941,1
140075,0
103582,1
143739,1
142036,0
70629,0
187889,0
134390,0
181585,0
99121,1
26061,1
66437,1
54686,1
97757,0
37877,1
128483,0
139660,1
21830,0
46931,0
109239,0
174171,1
59978,1
6407,1
80057,1
133009,0
83983,0
149697,1
105544,0
25075,1
34678,1
129380,0
31741,1
78182,1
94378,0
61252,0
173714,1
60234,1
130349,1
175479,0
106293,1
160860,1
16535,1
170300,1
25123,0
145871,1
76177,0
109643,1
33489,1
198111,0
36815,0
100093,0
55420,1
1896,1
75712,1
78686,0
81441,0
173551,1
91790,0
127215,0
32172,1
35242,0
12577,0
19344,0
22569,1
76256,1
152677,0
183042,0
90324,1
175410,0
14503,0
189611,0
186104,1
135076,1
44161,1
141833,0
145994,0
26224,1
26164,1
107080,0
185502,1
90098,0
6593,1
121074,1
72760,1
137104,1
123760,0
194067,1
72138,1
136967,1
98110,1
79483,1
189802,0
31659,0
21731,0
188208,0
65337,1
27569,1
122327,1
147410,1
166630,0
196956,0
35853,0
179264,0
51278,0
180709,0
78540,1
36272,1
75311,0
4116,1
5206,0
62990,0
181621,0
99844,1
100337,1
181925,0
90695,0
167139,1
63139,0
90914,1
86532,1
117437,0
10517,0
117869,1
193815,1
99935,0
49989,0
63627,1
91554,0
90521,0
54871,1
86075,0
90240,0
16373,0
182468,0
92675,1
178750,1
158895,1
113014,1
175743,1
69202,0
73666,0
2172,0
13990,0
81098,1
178319,1
35202,1
94945,1
160740,0
130435,0
15432,1
42238,1
198704,0
102353,1
167672,1
15147,1
3799,1
31666,1
28513,1
101590,1
143189,0
127699,1
10849,0
102983,0
113663,0
15068,0
96477,1
58956,1
5046,0
115420,1
148849,1
125378,0
2189,0
105340,0
31939,0
97311,0
38577,1
143357,0
13739,0
76622,1
180328,0
88626,0
21976,1
36242,1
80032,0
160354,1
150873,1
130496,0
97235,1
53407,0
32366,0
103546,0
32770,1
80399,1
179275,0
139722,1
67566,1
156329,1
105259,0
88606,1
14493,1
115684,1
33222,0
33526,0
7444,1
37035,0
149751,0
162264,1
192957,0
56903,1
59226,0
153993,0
11427,0
117119,1
58673,0
30721,1
76113,1
85603,0
3247,1
40051,0
55468,1
56187,0
148278,0
145444,1
113789,1
60344,1
153131,1
40905,1
6073,1
129470,1
188725,0
105338,1
132122,1
118359,0
57825,1
123049,0
91850,0
99171,0
184974,1
6860,0
138425,1
122240,1
43807,1
153014,0
48298,0
127521,1
111019,0
20048,0
39386,0
142942,1
54103,0
143496,1
17338,1
13310,0
106349,1
172975,0
171696,0
49759,1
193443,1
183953,0
18735,0
58204,0
96207,1
170378,1
29820,0
97566,0
89622,1
123849,1
67414,0
106699,0
140957,1
136050,0
111541,1
124173,1
54185,1
189544,0
144481,1
17582,1
173690,1
50867,0
160036,0
132843,1
175865,1
98785,1
191647,0
84799,1
69963,1
111630,1
128665,0
109402,1
71389,1
159897,1
194029,1
126838,0
119878,1
49578,1
1230,0
38376,0
94122,1
24498,0
169907,0
27270,1
161359,0
166137,1
34370,1
149714,0
169834,1
29741,1
197949,0
28348,1
59904,0
194549,1
13411,0
100641,0
8467,0
139367,0
38401,1
127561,0
14726,1
40732,1
99809,0
157881,1
15101,0
129694,1
177479,0
26849,0
81126,0
158539,0
147030,1
86207,1
144400,1
63544,0
37082,1
181534,1
57077,1
139864,0
133229,0
21767,1
7226,0
6362,0
159760,0
151806,1
54537,1
119473,1
188151,1
153718,0
27894,0
123220,1
2037,0
185129,0
79785,1
26454,1
24379,1
26272,0
164448,0
182517,1
23853,0
70877,1
166009,1
160547,0
84736,1
20252,0
103113,1
124754,1
31687,1
65569,1
154637,1
28053,1
126271,0
137710,1
127791,1
151493,0
60888,1
198056,1
120291,0
161159,1
94006,1
1435,0
121237,0
188408,0
174708,0
117328,1
188252,1
75480,1
39306,0
181409,1
185567,1
62097,1
49744,0
128784,0
61603,1
4524,0
134987,1
23434,1
78533,1
181554,0
47016,1
41332,1
106554,0
193024,0
75914,1
31035,1
32942,1
170047,0
54026,0
15298,1
75604,0
49892,1
55921,1
91064,1
131557,1
14573,1
163498,1
6828,0
22064,1
176542,0
130450,0
189518,1
143725,1
109588,1
173081,0
135528,0
196723,0
164776,1
55926,1
69138,1
39349,0
100483,0
75309,0
68503,1
147913,0
32554,0
63748,1
54117,0
27735,1
62234,0
73559,0
144204,1
87499,0
118110,1
160639,0
41707,0
24073,0
152825,0
102865,1
133804,0
168554,1
167359,0
170468,0
131452,0
77357,1
81799,1
49645,1
12131,0
16042,0
19656,0
165668,0
85061,0
57057,1
64156,0
39730,1
185039,1
175580,0
84729,0
66622,1
193804,1
132892,1
102316,0
163869,0
2815,0
27051,0
162660,1
161405,0
184110,1
197376,1
93123,0
147593,1
13919,1
85787,0
196056,1
185790,0
17463,0
103426,0
138488,0
106732,0
141266,1
4266,1
22943,1
80712,1
187347,1
79530,1
128226,1
54306,1
6436,1
82680,1
67047,1
186358,0
192206,0
151203,0
94738,0
129049,0
70817,0
29240,1
64068,0
147353,0
136567,1
17865,0
180308,0
31319,0
163212,0
137778,0
51236,1
19197,0
106120,0
169392,1
43379,1
72697,0
100289,0
27740,1
12491,1
40410,0
63055,0
2402,1
188036,1
146510,1
181996,1
168306,0
106697,0
175852,1
185916,0
71393,0
185340,0
15429,0
95462,1
12018,1
77211,0
77466,0
192202,1
51139,0
5346,0
109046,0
194912,1
94606,0
14891,1
123302,1
60358,0
100910,1
121839,1
149232,1
166621,0
171988,0
197395,1
192263,1
8114,1
119889,0
89306,0
135409,1
107965,0
61116,1
97305,0
14371,1
75879,1
48779,0
46372,1
199109,0
174222,0
38108,1
27603,1
73768,0
50088,0
36930,0
155784,1
100099,0
165178,0
179256,1
168993,1
119686,1
175029,1
84789,1
122619,0
46182,1
51362,1
188425,0
120786,0
80039,1
2854,1
186632,1
85448,1
133782,1
134688,0
8745,1
32367,0
62756,1
96393,0
174378,0
172026,1
89212,1
87437,1
67708,0
161843,1
182887,0
165071,0
54521,1
85402,0
151697,1
144893,0
89586,0
191795,0
178886,0
101077,1
31907,1
58745,1
74932,0
103433,0
21701,1
6273,1
45494,0
150015,0
77060,1
155271,0
173861,0
70644,1
148181,1
10664,1
194210,0
122467,1
98551,1
98454,0
143536,0
173866,1
63919,0
191664,0
146337,0
110082,0
189515,1
23744,1
152728,0
195132,1
85810,1
191508,1
23539,0
196808,0
10683,1
161360,1
110742,1
37827,1
183757,1
166530,0
116019,0
81058,0
110563,0
28765,0
85090,0
137535,0
91003,0
147920,0
82249,0
165448,1
60977,1
55220,1
145964,1
70009,1
35667,1
45172,1
177564,1
69700,1
98208,1
46199,0
195812,0
42917,1
130124,1
122579,0
19103,1
104638,0
167190,1
7745,0
91451,1
16145,0
26466,0
186371,0
165283,0
91743,1
21244,1
33174,1
84703,0
65712,1
102504,0
151793,0
26022,0
7847,0
153165,0
13861,0
149960,0
57789,1
25136,1
53043,0
44216,0
132500,0
15017,1
164972,1
150113,0
166183,1
98786,1
158194,1
149856,0
195721,1
151593,0
78565,0
171130,1
22361,0
20651,0
177457,0
28307,0
69247,0
195486,0
84317,1
116117,0
149,1
186069,1
88146,1
60924,0
125174,0
31981,1
63207,0
141233,0
126874,0
94991,0
160283,0
93387,1
29153,1
194966,0
57074,1
196058,0
90056,1
122983,1
159028,1
134554,0
111431,1
51193,1
175696,1
118298,1
49737,0
113456,0
194934,0
44269,0
107284,1
42543,1
154666,0
149086,1
19205,0
167351,1
156570,0
13318,0
55564,1
160774,1
7651,1
107079,1
73108,0
128936,1
8608,1
133670,0
88463,1
153700,1
99842,0
27151,1
109725,0
185423,1
187181,0
89102,1
48070,0
165112,0
112090,1
43361,0
116572,1
68551,0
33707,0
116889,0
156253,1
192815,1
131734,0
104858,0
94583,0
74690,1
41843,1
28286,1
161241,1
147557,0
162637,0
148414,1
164227,0
74123,0
28942,1
43677,1
138548,0
19146,0
35062,1
98241,1
81177,1
159780,0
88890,1
64003,0
158696,0
165022,0
842,0
188641,0
112770,0
102629,0
98659,1
94905,1
103386,0
112416,0
192458,1
122325,0
165026,1
67639,1
194962,0
185378,0
51462,1
81379,1
617,0
56812,0
190858,1
49718,0
169950,1
30774,0
21692,0
188164,0
156605,0
11591,1
175905,0
80128,1
32411,0
178881,1
50147,1
73067,0
130418,0
64268,0
141269,1
5891,1
123711,0
98612,0
180347,0
40260,1
69174,0
131091,0
187759,0
93911,1
5229,0
107475,1
3771,0
93156,1
16701,1
180760,0
7182,0
74448,1
123267,1
24142,0
80322,0
109205,0
30976,1
44075,1
131200,1
38413,1
145909,0
189534,1
158595,1
117898,0
51323,0
8154,1
148981,0
168090,0
184126,1
160680,0
56782,0
31050,0
179278,1
157056,1
69673,1
20300,0
80836,0
110116,1
139193,0
150395,1
190669,1
119305,1
8305,0
112594,0
138113,0
71339,1
60192,0
89449,0
65339,0
87290,0
102561,0
139730,1
126465,1
18373,0
39973,0
15206,0
166535,0
154984,0
38459,1
170569,1
192558,1
55551,0
60416,1
18460,1
106278,1
69131,0
107275,0
97159,1
111824,1
818,0
162575,1
113130,0
180574,0
91987,1
34559,1
162278,0
92872,1
128895,1
178787,0
49164,1
168248,1
132057,1
38773,0
110288,1
22257,0
143862,1
88093,1
80985,0
32271,1
21812,1
29355,0
50405,1
117239,1
102588,0
10390,1
53035,0
91779,0
83583,0
179137,1
49864,0
64965,0
171720,0
93909,0
155302,0
179899,1
82803,1
37293,0
166283,1
103046,1
184958,0
191242,1
124327,1
174404,1
24922,1
70643,1
108975,1
159982,0
105981,1
153875,1
15243,1
167041,0
186487,0
80345,1
30670,1
54000,1
154599,1
31739,0
49795,1
50710,1
11530,1
24365,1
141585,0
136262,1
83465,0
3865,0
47688,1
20582,1
181987,0
95002,1
148209,1
14611,0
10927,0
6972,1
198230,1
174529,1
36782,0
165104,0
136263,1
198071,0
146125,1
31095,0
34361,0
167776,0
121221,0
112194,0
173182,0
117212,0
128720,0
58050,0
155866,1
125417,0
29448,0
58984,0
21254,0
32524,0
75704,0
87847,0
113713,1
161331,1
92247,1
117780,1
31619,0
546,0
192562,1
73219,1
77421,1
170009,1
174261,0
45967,1
45456,1
188057,0
24800,0
164566,0
155627,0
182933,1
125644,1
77430,0
44282,0
3975,0
95481,0
57718,0
140144,0
56069,0
34516,0
103617,1
87178,1
168705,0
23079,0
174414,0
107964,1
127274,0
75372,1
195422,1
141385,0
178598,1
88464,1
151404,0
64826,1
111277,0
34288,0
37163,0
140044,1
29640,0
107224,1
162558,1
3807,1
93990,0
104047,1
124977,0
165256,1
62979,1
69401,1
70091,1
65823,1
15242,0
15998,0
76001,0
60840,0
107370,0
62470,1
667,0
132811,0
86733,1
64780,0
187628,0
1094,0
129652,0
177655,1
92266,1
119034,1
154188,0
87404,1
125564,0
29925,1
84446,0
108855,1
33821,0
170834,1
146770,1
111629,0
68404,1
104380,0
31810,0
16195,0
120150,1
15540,1
92151,0
134872,1
39924,1
72935,0
19992,0
161268,0
129078,0
148319,0
115631,0
54862,0
137483,1
62119,1
181269,0
128532,1
150193,1
39141,1
131603,1
176844,0
91144,0
129878,1
39329,0
28483,1
170598,0
125099,0
171177,0
56121,0
149456,1
63137,0
90441,1
91377,1
97374,1
69136,0
131647,1
186432,0
5698,1
129865,1
136138,0
63527,0
61901,0
140504,1
87755,0
12142,0
128857,0
161589,0
95000,1
142836,0
185558,0
93810,1
141986,0
75645,1
7446,1
3825,0
79466,1
51497,1
159395,0
111027,1
133141,0
171838,0
163391,1
147888,0
139625,0
137227,0
121663,1
127057,1
96203,0
69268,1
70686,1
120412,1
165259,0
108076,0
66408,1
102332,1
19886,0
47064,1
175928,0
61396,1
13059,0
128247,0
131841,0
22773,1
183287,0
134632,0
97455,1
25466,0
92222,0
175867,0
144585,1
127314,1
25862,1
65243,1
76118,1
126072,1
88688,0
144338,0
191482,0
3650,0
42462,0
64836,1
2198,0
11982,0
104453,0
157969,1
157886,0
146220,1
140280,0
29851,1
153918,1
127291,0
33048,0
97225,0
21566,0
9852,1
62921,1
119919,1
166781,1
97254,1
40491,1
95952,0
166365,1
18679,1
192037,1
30861,0
52797,0
42546,0
114305,1
194442,1
12736,0
197189,0
69367,0
53372,0
75869,0
189039,0
18598,1
95211,1
147034,0
64841,0
155046,1
13930,1
102164,1
4219,0
75343,1
133576,1
42033,1
184835,1
24547,1
69277,1
184544,0
18900,0
157923,1
173612,1
101300,0
141739,1
72520,0
107197,1
90276,0
49461,0
114185,0
167231,1
9444,0
145377,0
16709,0
182947,0
160734,0
93478,0
13749,0
165946,1
141058,0
152812,0
10079,1
46956,1
188501,1
22636,1
123503,0
172921,0
138383,1
167422,1
196886,1
113327,1
3122,1
114139,0
155122,0
108302,1
197635,0
161648,1
42297,0
119112,0
79555,1
109268,0
34488,1
80035,1
151787,1
193929,0
146157,1
9300,0
172483,1
80435,0
10928,0
127654,0
63844,1
82750,0
29973,1
143697,0
39253,1
117892,1
126056,0
161810,0
163613,0
178829,0
103105,0
72172,1
49637,0
89122,0
86998,1
16883,1
138969,0
18651,1
84185,1
18569,1
95068,0
78656,1
84200,1
145944,0
16550,1
69193,0
189106,1
83661,1
143434,1
21195,1
64231,1
38941,1
15111,0
173966,1
142164,0
39074,0
177975,1
22932,1
146697,0
89012,1
20792,0
24700,0
118469,0
109467,0
196404,0
39833,0
104800,1
167350,0
183914,0
130506,1
80617,0
132425,1
30069,0
44078,0
152978,1
191139,0
17370,1
171462,0
97711,1
84014,1
190253,1
186897,1
64955,0
34050,0
60298,1
10518,0
186297,1
143106,0
64194,0
24078,0
29981,0
75021,1
7634,0
123423,1
35989,1
169419,1
35656,1
109398,1
35152,1
173766,1
161416,1
96459,1
30112,1
91762,0
179044,1
19659,0
145803,0
50678,0
152045,0
139885,0
197987,0
125195,0
147988,1
151874,0
92026,1
21193,1
58732,0
116824,0
115779,1
194437,0
8957,1
5130,0
163840,1
184107,1
34968,1
69856,1
55977,1
26308,1
173394,1
194024,1
100079,1
87428,1
125781,0
118547,0
118565,0
75540,0
1915,1
48485,0
103609,1
156054,0
131169,0
48030,1
2390,0
140286,0
185768,0
45373,1
149674,0
27988,0
19264,1
143229,0
140604,1
6642,0
955,0
171072,0
190700,0
94829,1
4973,0
165249,1
158857,1
18355,0
28008,0
151267,0
143425,1
56092,0
125977,1
163158,1
54540,1
32206,0
86742,1
168510,0
77367,0
162774,0
35428,0
67096,0
193068,0
174983,1
138384,0
196344,1
16372,0
174371,1
27940,1
176010,1
57174,1
59520,0
162902,1
104736,1
98452,1
4511,0
115511,1
61837,0
191320,0
36776,1
42541,0
46974,0
195042,1
3081,1
30045,0
46155,0
182657,1
128813,0
138661,1
137415,0
173828,1
154475,0
159229,1
164683,1
147467,0
142290,0
167843,1
199024,0
78184,0
132779,1
45205,1
26737,1
56320,0
66603,0
102460,0
81380,0
110703,0
69756,1
95533,0
123017,0
73588,1
155494,0
18468,0
84808,0
76219,0
146330,1
6069,0
7470,0
79879,0
9596,0
69359,0
52543,1
9260,1
158754,1
57682,0
11297,0
20268,1
131620,0
132547,1
154025,1
148053,1
57778,0
98759,1
196490,0
160845,1
44581,0
117610,0
104277,1
29107,0
45207,1
146004,0
115586,1
19991,1
144841,1
121932,0
137969,0
39847,1
156774,1
149005,0
150227,0
175225,0
5497,0
8488,1
25674,0
60476,1
139780,1
5007,0
120887,0
175111,1
83415,0
143514,0
59856,0
121170,0
175249,1
139299,0
11981,1
165122,1
152079,1
16647,1
175732,1
63936,1
70366,1
2388,1
71928,1
30518,1
181584,1
76397,0
157829,0
10223,1
195443,0
12662,1
27189,0
81646,0
74415,0
177120,0
125663,1
28340,0
74209,0
139262,0
149279,0
110793,1
39461,0
114505,0
130863,0
33795,0
18755,0
122634,1
42241,0
35503,0
91663,1
90697,1
129062,0
95217,0
69119,0
136013,0
51634,1
149606,1
47935,0
21883,1
2757,1
39520,1
100847,1
55555,1
150217,0
7523,0
197598,1
196017,1
118501,0
195061,1
77975,1
167098,0
37790,1
105075,1
4592,1
2913,0
138660,1
105641,1
194878,1
74263,1
62752,1
104256,0
152784,1
75195,0
42473,1
75773,0
89188,0
11340,1
58772,0
120979,1
158739,0
100540,0
117489,1
36697,0
185470,0
146665,0
6645,0
65085,0
43648,1
2091,1
66720,1
35381,1
137037,0
7042,0
133855,0
24602,0
10813,1
72263,0
147980,1
94305,1
148795,0
76400,0
162333,0
65010,0
98767,0
70546,0
135282,0
158335,1
177023,1
27682,0
21285,1
141270,0
104409,1
82694,0
8624,1
179999,0
95204,1
7912,1
37558,1
162588,1
170187,1
154430,1
131888,0
88622,1
36642,1
71035,1
198497,1
193575,0
59872,0
139098,0
187535,0
89024,0
66769,0
152735,0
56585,1
106225,0
7151,1
90703,0
173872,1
649,0
60739,1
113467,0
136222,1
147994,1
79014,0
102443,0
98442,1
36849,0
60597,0
59463,0
175255,0
17115,0
85136,1
60032,1
142769,0
65343,0
181739,1
75280,1
73582,1
74755,1
71354,0
68623,0
177626,0
146590,1
66416,1
173035,0
114563,0
128128,1
183275,0
197305,0
87670,1
52776,0
121939,0
129961,1
15390,0
121257,0
66725,1
156046,1
81995,1
10069,1
129915,0
158909,0
110891,1
146651,1
86150,1
158398,1
35568,0
12643,1
34315,0
91093,0
132114,0
43700,1
92459,1
71562,0
139143,0
140692,1
111033,1
249,0
156797,1
86632,0
171522,1
92064,0
76752,1
100763,0
91468,1
125026,1
60087,0
68938,0
128900,0
74214,1
7207,0
178051,1
176153,1
48089,1
88574,0
62940,0
14103,1
61868,1
35046,1
186893,1
100384,1
194833,1
80009,1
166728,0
26276,0
136881,0
35241,1
136536,0
83624,0
118741,0
166174,1
122650,1
20264,1
104419,0
196718,0
35500,0
170649,1
31333,0
37284,0
98630,0
64501,0
153364,1
162820,1
98743,1
3421,0
158868,0
154179,1
39020,0
184889,0
115119,0
60631,1
75269,1
47036,0
76337,1
17256,0
195642,1
143784,0
132994,1
23656,0
139986,0
119661,1
53328,1
83466,1
188399,1
172034,0
124328,0
39859,1
51580,0
62771,0
59973,0
133122,0
22043,0
88937,1
25356,1
177040,1
8312,1
86937,1
18280,1
147165,0
134131,0
100677,1
168646,0
76774,1
112314,0
185122,1
92738,0
39619,0
39062,1
19341,1
188491,1
24275,0
151886,1
136587,0
176940,1
84227,1
178648,1
109219,0
95716,1
80514,0
27969,1
19832,0
133325,0
192713,0
5365,0
188268,1
61921,0
109730,1
191835,1
187238,0
30933,1
114935,0
142110,1
31384,1
59786,0
126782,1
126385,0
44008,1
104892,0
8368,1
80635,0
181020,0
135839,0
112224,1
105687,0
121465,0
83401,0
163459,0
97428,1
48372,1
62615,1
125987,1
26395,1
62205,1
134358,1
195997,1
68031,1
54936,1
132288,0
81745,0
174447,1
1445,0
122671,0
198583,1
6458,0
199096,0
9933,1
53660,1
138180,0
43481,0
103948,1
97533,1
151738,0
47638,0
79412,0
100018,1
82431,0
177251,0
40537,1
8254,0
153068,0
49174,0
166862,0
180651,0
70357,0
93718,1
91600,1
40817,0
25773,0
48381,0
147002,1
137465,0
34326,1
65784,0
5464,0
146347,0
150139,1
58183,0
189357,1
8517,1
175729,1
170804,0
126901,1
64151,1
77440,1
150516,1
109458,0
7413,1
179177,1
126604,1
36089,1
142734,0
136613,1
61680,0
95035,0
174081,1
188705,1
98003,0
86144,1
162226,1
131577,0
40719,1
151296,0
188482,0
109487,1
38628,1
160390,0
187229,0
99953,1
159862,0
57843,1
58247,1
136524,1
148434,0
47435,1
158421,1
166265,0
34452,1
143747,0
76036,0
11622,0
5741,1
87886,1
103848,0
53364,1
36254,0
74725,1
135763,1
112277,0
36345,0
197582,0
157917,1
172516,1
7499,1
170276,1
95438,0
163127,1
136747,0
80134,0
137553,0
99503,1
11432,1
96760,1
112694,0
72973,0
69318,0
139046,0
187367,1
112630,0
108181,0
177104,0
69623,0
157471,1
151207,1
183853,1
190527,0
143634,0
155485,1
104767,0
138121,1
53278,0
9262,1
101599,1
109043,0
169223,0
119655,1
136537,1
22779,0
190381,1
193419,1
64791,0
184665,1
157008,0
186976,0
173720,1
141132,0
180521,1
152028,1
17797,1
85782,1
102872,1
198004,1
119272,1
171929,0
12901,0
170306,1
157757,0
18760,1
175772,1
1553,1
30846,1
2160,1
97777,1
84202,0
81868,0
139964,0
128397,0
28202,1
41722,1
38708,0
66429,1
184012,0
80234,1
138062,0
85139,0
134482,1
198315,0
170693,1
11107,1
117854,0
122999,1
916,0
89191,0
143703,0
135463,1
128664,0
119948,0
169066,1
47670,0
190147,0
188888,0
